product_id,title,description,category,price,brand,tags,rating_avg,rating_count,created_at
P000685,Basic Compression Sleeve,Basic Compression Sleeve designed for wearables performance. Ideal for active users and everyday comfort.,electronics>wearables,194.3,Veloce,"waterproof,trail,outdoor",4.27,11,2024-01-05T00:00:00Z
P000686,Durable Water Bottle Model 828,Durable Water Bottle Model 828 designed for recovery performance. Ideal for active users and everyday comfort.,sports>accessories>recovery,53.14,Novex,running,4.14,10,2023-08-08T00:00:00Z
P000687,Durable Backpack Model 793,Durable Backpack Model 793 designed for recovery performance. Ideal for active users and everyday comfort.,sports>accessories>recovery,43.53,Veloce,"fitness,heart-rate",4.25,14,2024-03-26T00:00:00Z
P000688,Smart Compression Sleeve,Smart Compression Sleeve designed for gear performance. Ideal for active users and everyday comfort.,outdoor>gear,25.77,Stride,"compact,training",3.69,22,2024-06-25T00:00:00Z
P000689,Pro Headphones,Pro Headphones designed for trail performance. Ideal for active users and everyday comfort.,sports>footwear>trail,99.72,Veloce,"trail,heart-rate",4.78,10,2024-01-14T00:00:00Z
P000690,Ultra Running Shoe,Ultra Running Shoe designed for audio performance. Ideal for active users and everyday comfort.,electronics>audio,37.06,CoreFit,"fitness,compact",4.23,28,2023-05-26T00:00:00Z
P000691,Waterproof Running Shoe Model 412,Waterproof Running Shoe Model 412 designed for audio performance. Ideal for active users and everyday comfort.,electronics>audio,42.93,Nimbus,trail,4.32,10,2023-02-15T00:00:00Z
P000692,Smart Shorts Model 417,Smart Shorts Model 417 designed for yoga performance. Ideal for active users and everyday comfort.,sports>fitness>yoga,56.01,TrailBlaze,"compact,heart-rate",3.7,11,2024-10-13T00:00:00Z
P000693,Smart Socks,Smart Socks designed for recovery performance. Ideal for active users and everyday comfort.,sports>accessories>recovery,54.65,EverRun,heart-rate,4.5,14,2023-08-27T00:00:00Z
P000694,Compact Jacket Model 146,Compact Jacket Model 146 designed for yoga performance. Ideal for active users and everyday comfort.,sports>fitness>yoga,49.44,Novex,compact,3.54,19,2023-11-13T00:00:00Z
P000695,Basic Trail Shoe,Basic Trail Shoe designed for jackets performance. Ideal for active users and everyday comfort.,sports>apparel>jackets,27.7,Orion,"heart-rate,running,compact",4.28,25,2024-05-29T00:00:00Z
P000696,Durable Socks,Durable Socks designed for running performance. Ideal for active users and everyday comfort.,sports>footwear>running,116.99,CoreFit,waterproof,4.74,33,2024-08-16T00:00:00Z
P000697,Durable Jacket Model 721,Durable Jacket Model 721 designed for recovery performance. Ideal for active users and everyday comfort.,sports>accessories>recovery,36.07,Apex,"running,outdoor",4.16,14,2024-06-24T00:00:00Z
P000698,Waterproof Yoga Mat,Waterproof Yoga Mat designed for shorts performance. Ideal for active users and everyday comfort.,sports>apparel>shorts,59.19,Veloce,fitness,3.72,12,2023-04-02T00:00:00Z
P000699,Ultra Sunglasses,Ultra Sunglasses designed for socks performance. Ideal for active users and everyday comfort.,sports>accessories>socks,22.36,EverRun,running,4.57,12,2023-04-12T00:00:00Z
P000700,Comfort Sunglasses Model 431,Comfort Sunglasses Model 431 designed for shorts performance. Ideal for active users and everyday comfort.,sports>apparel>shorts,35.02,Novex,waterproof,3.86,18,2023-08-31T00:00:00Z
P000701,Eco Jacket,Eco Jacket designed for recovery performance. Ideal for active users and everyday comfort.,sports>accessories>recovery,30.77,EverRun,"gps,casual",3.6,10,2024-10-10T00:00:00Z
P000702,Lightweight Yoga Mat,Lightweight Yoga Mat designed for hydration performance. Ideal for active users and everyday comfort.,home>kitchen>hydration,29.85,Veloce,"lightweight,fitness,heart-rate",4.11,10,2024-10-13T00:00:00Z
P000703,Pro Water Bottle,Pro Water Bottle designed for jackets performance. Ideal for active users and everyday comfort.,sports>apparel>jackets,51.28,Veloce,"gps,training",3.56,30,2024-09-27T00:00:00Z
P000704,Basic Water Bottle,Basic Water Bottle designed for wearables performance. Ideal for active users and everyday comfort.,electronics>wearables,229.36,Nimbus,"heart-rate,fitness",4.76,13,2023-12-26T00:00:00Z
P000705,Pro Shorts Model 960,Pro Shorts Model 960 designed for bags performance. Ideal for active users and everyday comfort.,travel>bags,21.82,Veloce,"trail,fitness,compact",4.09,10,2023-05-24T00:00:00Z
P000706,Eco Yoga Mat Model 999,Eco Yoga Mat Model 999 designed for gear performance. Ideal for active users and everyday comfort.,outdoor>gear,28.43,Veloce,"insulated,outdoor",4.45,134,2024-04-08T00:00:00Z
P000707,Pro Socks Model 429,Pro Socks Model 429 designed for wearables performance. Ideal for active users and everyday comfort.,electronics>wearables,113.7,Orion,"running,lightweight",4.47,10,2024-05-02T00:00:00Z
P000708,Lightweight Socks Model 277,Lightweight Socks Model 277 designed for running performance. Ideal for active users and everyday comfort.,sports>footwear>running,84.46,Nimbus,"gps,trail",4.68,20,2023-03-21T00:00:00Z
P000709,Lightweight Socks,Lightweight Socks designed for jackets performance. Ideal for active users and everyday comfort.,sports>apparel>jackets,34.12,TrailBlaze,"outdoor,casual,lightweight",4.76,30,2023-01-09T00:00:00Z
P000710,Smart Backpack Model 297,Smart Backpack Model 297 designed for trail performance. Ideal for active users and everyday comfort.,sports>footwear>trail,40.75,Apex,"insulated,outdoor",3.79,30,2024-10-02T00:00:00Z
P000711,Pro Smart Watch Model 605,Pro Smart Watch Model 605 designed for wearables performance. Ideal for active users and everyday comfort.,electronics>wearables,85.89,Nimbus,"compact,heart-rate,waterproof",3.51,159,2024-10-15T00:00:00Z
P000712,Durable Yoga Mat Model 682,Durable Yoga Mat Model 682 designed for yoga performance. Ideal for active users and everyday comfort.,sports>fitness>yoga,26.82,PeakMotion,"compact,heart-rate,insulated",4.35,10,2023-05-12T00:00:00Z
P000713,Durable Water Bottle,Durable Water Bottle designed for gear performance. Ideal for active users and everyday comfort.,outdoor>gear,55.24,CoreFit,insulated,3.53,103,2024-11-25T00:00:00Z
P000714,Premium Yoga Mat Model 797,Premium Yoga Mat Model 797 designed for jackets performance. Ideal for active users and everyday comfort.,sports>apparel>jackets,20.08,TrailBlaze,"insulated,compact,running",4.78,12,2024-02-21T00:00:00Z
P000715,Durable Socks Model 630,Durable Socks Model 630 designed for wearables performance. Ideal for active users and everyday comfort.,electronics>wearables,159.29,Veloce,compact,3.84,12,2024-03-06T00:00:00Z
P000716,Smart Backpack Model 105,Smart Backpack Model 105 designed for jackets performance. Ideal for active users and everyday comfort.,sports>apparel>jackets,27.78,Novex,"running,waterproof,casual",4.94,52,2023-07-21T00:00:00Z
P000717,Compact Yoga Mat,Compact Yoga Mat designed for socks performance. Ideal for active users and everyday comfort.,sports>accessories>socks,21.11,TrailBlaze,heart-rate,4.7,61,2023-09-14T00:00:00Z
P000718,Durable Headphones Model 344,Durable Headphones Model 344 designed for hydration performance. Ideal for active users and everyday comfort.,home>kitchen>hydration,53.3,EverRun,"waterproof,trail,heart-rate",4.43,26,2024-10-02T00:00:00Z
P000719,Premium Trail Shoe,Premium Trail Shoe designed for recovery performance. Ideal for active users and everyday comfort.,sports>accessories>recovery,56.67,TrailBlaze,"compact,trail",4.67,10,2024-03-28T00:00:00Z
P000720,Ultra Shorts Model 741,Ultra Shorts Model 741 designed for running performance. Ideal for active users and everyday comfort.,sports>footwear>running,45.26,Apex,"running,fitness,casual",4.1,18,2024-02-25T00:00:00Z
P000721,Premium Socks,Premium Socks designed for hydration performance. Ideal for active users and everyday comfort.,home>kitchen>hydration,38.14,Nimbus,"heart-rate,compact",3.65,20,2024-11-22T00:00:00Z
P000722,Smart Jacket,Smart Jacket designed for running performance. Ideal for active users and everyday comfort.,sports>footwear>running,48.64,Apex,"compact,trail,heart-rate",4.68,11,2024-08-09T00:00:00Z
P000723,Basic Jacket Model 362,Basic Jacket Model 362 designed for socks performance. Ideal for active users and everyday comfort.,sports>accessories>socks,36.84,Orion,"lightweight,waterproof",3.71,10,2023-05-11T00:00:00Z
P000724,Premium Sunglasses Model 625,Premium Sunglasses Model 625 designed for wearables performance. Ideal for active users and everyday comfort.,electronics>wearables,129.79,Veloce,lightweight,4.2,18,2023-10-26T00:00:00Z
P000725,Lightweight Jacket,Lightweight Jacket designed for shorts performance. Ideal for active users and everyday comfort.,sports>apparel>shorts,22.29,Veloce,"running,casual,outdoor",3.79,11,2023-07-26T00:00:00Z
P000726,Compact Smart Watch Model 783,Compact Smart Watch Model 783 designed for trail performance. Ideal for active users and everyday comfort.,sports>footwear>trail,95.58,Nimbus,"compact,outdoor,heart-rate",4.35,13,2023-11-03T00:00:00Z
P000727,Compact Water Bottle Model 207,Compact Water Bottle Model 207 designed for yoga performance. Ideal for active users and everyday comfort.,sports>fitness>yoga,55.04,Apex,"waterproof,running",4.46,21,2024-04-22T00:00:00Z
P000728,Pro Smart Watch Model 592,Pro Smart Watch Model 592 designed for audio performance. Ideal for active users and everyday comfort.,electronics>audio,78.44,TrailBlaze,casual,3.78,213,2024-01-07T00:00:00Z
P000729,Durable Backpack,Durable Backpack designed for running performance. Ideal for active users and everyday comfort.,sports>footwear>running,51.39,Nimbus,insulated,4.38,26,2023-02-14T00:00:00Z
P000730,Pro Smart Watch,Pro Smart Watch designed for running performance. Ideal for active users and everyday comfort.,sports>footwear>running,57.52,CoreFit,"lightweight,outdoor,gps",3.87,11,2023-06-30T00:00:00Z
P000731,Durable Running Shoe,Durable Running Shoe designed for wearables performance. Ideal for active users and everyday comfort.,electronics>wearables,140.63,Novex,"waterproof,fitness",4.18,13,2024-01-17T00:00:00Z
P000732,Comfort Jacket Model 918,Comfort Jacket Model 918 designed for bags performance. Ideal for active users and everyday comfort.,travel>bags,55.14,Novex,lightweight,4.82,10,2023-07-14T00:00:00Z
P000733,Eco Sunglasses Model 811,Eco Sunglasses Model 811 designed for hydration performance. Ideal for active users and everyday comfort.,home>kitchen>hydration,32.72,TrailBlaze,"waterproof,running,heart-rate",4.38,36,2023-10-29T00:00:00Z
P000734,Compact Smart Watch Model 154,Compact Smart Watch Model 154 designed for socks performance. Ideal for active users and everyday comfort.,sports>accessories>socks,54.91,Veloce,"training,waterproof,trail",4.68,28,2024-09-21T00:00:00Z
P000735,Comfort Jacket Model 497,Comfort Jacket Model 497 designed for trail performance. Ideal for active users and everyday comfort.,sports>footwear>trail,79.89,Nimbus,outdoor,4.57,16,2024-05-09T00:00:00Z
P000736,Smart Headphones Model 374,Smart Headphones Model 374 designed for gear performance. Ideal for active users and everyday comfort.,outdoor>gear,45.52,Orion,"running,waterproof,insulated",4.84,14,2023-08-29T00:00:00Z
P000737,Pro Yoga Mat Model 535,Pro Yoga Mat Model 535 designed for yoga performance. Ideal for active users and everyday comfort.,sports>fitness>yoga,42.85,EverRun,"gps,trail",3.7,10,2024-03-31T00:00:00Z
P000738,Compact Smart Watch,Compact Smart Watch designed for jackets performance. Ideal for active users and everyday comfort.,sports>apparel>jackets,38.61,Orion,"casual,training",4.2,14,2024-05-24T00:00:00Z
P000739,Ultra Sunglasses,Ultra Sunglasses designed for shorts performance. Ideal for active users and everyday comfort.,sports>apparel>shorts,37.67,CoreFit,"trail,outdoor,compact",3.94,15,2024-07-13T00:00:00Z
P000740,Durable Yoga Mat,Durable Yoga Mat designed for bags performance. Ideal for active users and everyday comfort.,travel>bags,24.74,EverRun,gps,3.8,11,2023-12-04T00:00:00Z
P000741,Ultra Compression Sleeve Model 935,Ultra Compression Sleeve Model 935 designed for wearables performance. Ideal for active users and everyday comfort.,electronics>wearables,110.5,Orion,compact,4.61,50,2023-01-09T00:00:00Z
P000742,Ultra Backpack Model 901,Ultra Backpack Model 901 designed for wearables performance. Ideal for active users and everyday comfort.,electronics>wearables,231.33,Orion,"running,training,gps",4.98,75,2024-02-12T00:00:00Z
P000743,Pro Compression Sleeve,Pro Compression Sleeve designed for hydration performance. Ideal for active users and everyday comfort.,home>kitchen>hydration,38.98,Veloce,"gps,training,insulated",4.01,10,2023-07-12T00:00:00Z
P000744,Waterproof Smart Watch Model 549,Waterproof Smart Watch Model 549 designed for yoga performance. Ideal for active users and everyday comfort.,sports>fitness>yoga,54.12,Apex,"lightweight,heart-rate",4.81,12,2023-01-10T00:00:00Z
P000745,Basic Backpack,Basic Backpack designed for recovery performance. Ideal for active users and everyday comfort.,sports>accessories>recovery,36.77,TrailBlaze,"gps,fitness,outdoor",4.38,17,2023-02-02T00:00:00Z
P000746,Comfort Backpack Model 681,Comfort Backpack Model 681 designed for socks performance. Ideal for active users and everyday comfort.,sports>accessories>socks,59.21,PeakMotion,"trail,gps",4.08,15,2023-12-03T00:00:00Z
P000747,Smart Socks,Smart Socks designed for audio performance. Ideal for active users and everyday comfort.,electronics>audio,40.29,Veloce,running,4.74,18,2023-01-28T00:00:00Z
P000748,Pro Trail Shoe Model 495,Pro Trail Shoe Model 495 designed for socks performance. Ideal for active users and everyday comfort.,sports>accessories>socks,28.24,CoreFit,"gps,trail,training",3.59,16,2023-06-25T00:00:00Z
P000749,Waterproof Sunglasses,Waterproof Sunglasses designed for shorts performance. Ideal for active users and everyday comfort.,sports>apparel>shorts,25.17,TrailBlaze,"compact,trail",4.08,47,2023-07-31T00:00:00Z
P000750,Pro Yoga Mat Model 542,Pro Yoga Mat Model 542 designed for socks performance. Ideal for active users and everyday comfort.,sports>accessories>socks,26.35,Orion,"heart-rate,waterproof",4.25,21,2023-10-10T00:00:00Z
P000751,Lightweight Water Bottle,Lightweight Water Bottle designed for hydration performance. Ideal for active users and everyday comfort.,home>kitchen>hydration,52.98,Orion,gps,3.99,17,2024-05-17T00:00:00Z
P000752,Smart Shorts,Smart Shorts designed for recovery performance. Ideal for active users and everyday comfort.,sports>accessories>recovery,31.52,Nimbus,"compact,fitness",4.09,31,2023-06-29T00:00:00Z
P000753,Pro Water Bottle Model 732,Pro Water Bottle Model 732 designed for yoga performance. Ideal for active users and everyday comfort.,sports>fitness>yoga,38.31,Stride,"heart-rate,trail,casual",4.55,10,2023-06-11T00:00:00Z
P000754,Basic Jacket,Basic Jacket designed for wearables performance. Ideal for active users and everyday comfort.,electronics>wearables,191.69,PeakMotion,"casual,gps",3.68,13,2023-04-18T00:00:00Z
P000755,Compact Sunglasses,Compact Sunglasses designed for jackets performance. Ideal for active users and everyday comfort.,sports>apparel>jackets,30.11,Veloce,training,3.54,19,2024-11-22T00:00:00Z
